Date,RFID,Zone,Matrix Name,Session Name,Temperature
2025/01/01 12:51:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 12:52:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 12:52:20,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.88
2025/01/01 12:52:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.58
2025/01/01 12:53:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.91
2025/01/01 12:53:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.64
2025/01/01 12:53:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.76
2025/01/01 12:54:00,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 12:54:20,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.79
2025/01/01 12:54:40,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.16
2025/01/01 12:55:00,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.02
2025/01/01 12:55:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 12:55:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 12:56:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.06
2025/01/01 12:56:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 12:56:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 12:57:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.55
2025/01/01 12:57:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.30
2025/01/01 12:57:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.24
2025/01/01 12:58:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.14
2025/01/01 12:58:20,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.64
2025/01/01 12:58:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 12:59:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.78
2025/01/01 12:59:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 12:59:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 13:00:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.14
2025/01/01 13:00:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 13:00:40,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 13:01:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 13:01:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.05
2025/01/01 13:01:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.30
2025/01/01 13:02:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.82
2025/01/01 13:02:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.27
2025/01/01 13:02:40,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.84
2025/01/01 13:03:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.21
2025/01/01 13:03:20,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.62
2025/01/01 13:03:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 13:04:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 13:04:20,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.75
2025/01/01 13:04:40,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.15
2025/01/01 13:05:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.78
2025/01/01 13:05:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 13:05:40,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.64
2025/01/01 13:06:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 13:06:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 13:06:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 13:07:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.16
2025/01/01 13:07:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 13:07:40,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.78
2025/01/01 13:08:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.27
2025/01/01 13:08:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 13:08:40,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.78
2025/01/01 13:09:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.65
2025/01/01 13:09:20,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 13:09:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 13:10:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 13:10:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.32
2025/01/01 13:10:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.64
2025/01/01 13:11:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.18
2025/01/01 13:11:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.06
2025/01/01 13:11:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 13:12:00,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.87
2025/01/01 13:12:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.09
2025/01/01 13:12:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.73
2025/01/01 13:13:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 13:13:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.05
2025/01/01 13:13:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 13:14:00,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 13:14:20,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.84
2025/01/01 13:14:40,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.77
2025/01/01 13:15:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 13:15:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.02
2025/01/01 13:15:40,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 13:16:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.23
2025/01/01 13:16:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.24
2025/01/01 13:16:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.25
2025/01/01 13:17:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 13:17:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.87
2025/01/01 13:17:40,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.12
2025/01/01 13:18:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 13:18:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.79
2025/01/01 13:18:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.32
2025/01/01 13:19:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 13:19:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.12
2025/01/01 13:19:40,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 13:20:00,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 13:20:20,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.34
2025/01/01 13:20:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.87
2025/01/01 13:21:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 13:21:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.89
2025/01/01 13:21:40,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 13:22:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.23
2025/01/01 13:22:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.09
2025/01/01 13:22:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.27
2025/01/01 13:23:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.40
2025/01/01 13:23:20,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.28
2025/01/01 13:23:40,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.63
2025/01/01 13:24:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.20
2025/01/01 13:24:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 13:24:40,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 13:25:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.02
2025/01/01 13:25:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.18
2025/01/01 13:25:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 13:26:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.84
2025/01/01 13:26:20,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 13:26:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.06
2025/01/01 13:27:00,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.82
2025/01/01 13:27:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 13:27:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.84
2025/01/01 13:28:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.92
2025/01/01 13:28:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 13:28:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.01
2025/01/01 13:29:00,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 13:29:20,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.12
2025/01/01 13:29:40,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 13:30:00,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 13:30:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.76
2025/01/01 13:30:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 13:31:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.13
2025/01/01 13:31:20,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.13
2025/01/01 13:31:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.01
2025/01/01 13:32:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.57
2025/01/01 13:32:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 13:32:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.06
2025/01/01 13:33:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.63
2025/01/01 13:33:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 13:33:40,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 13:34:00,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 13:34:20,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 13:34:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.73
2025/01/01 13:35:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.65
2025/01/01 13:35:20,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.58
2025/01/01 13:35:40,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 13:36:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.81
2025/01/01 13:36:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.81
2025/01/01 13:36:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.12
2025/01/01 13:37:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.76
2025/01/01 13:37:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 13:37:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.53
2025/01/01 13:38:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.92
2025/01/01 13:38:20,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.20
2025/01/01 13:38:40,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.29
2025/01/01 13:39:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 13:39:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.81
2025/01/01 13:39:40,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 13:40:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.81
2025/01/01 13:40:20,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 13:40:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.18
2025/01/01 13:41:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.07
2025/01/01 13:41:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 13:41:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.34
2025/01/01 13:42:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.16
2025/01/01 13:42:20,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.45
2025/01/01 13:42:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 13:43:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 13:43:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.07
2025/01/01 13:43:40,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.24
2025/01/01 13:44:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.70
2025/01/01 13:44:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.83
2025/01/01 13:44:40,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 13:45:00,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.05
2025/01/01 13:45:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.64
2025/01/01 13:45:40,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.80
2025/01/01 13:46:00,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.26
2025/01/01 13:46:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 13:46:40,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 13:47:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.05
2025/01/01 13:47:20,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 13:47:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 13:48:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 13:48:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.70
2025/01/01 13:48:40,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 13:49:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.62
2025/01/01 13:49:20,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.89
2025/01/01 13:49:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.21
2025/01/01 13:50:00,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.19
2025/01/01 13:50:20,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 13:50:40,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 13:51:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 13:51:20,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.34
2025/01/01 13:51:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.06
2025/01/01 13:52:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.43
2025/01/01 13:52:20,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 13:52:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 13:53:00,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.42
2025/01/01 13:53:20,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.07
2025/01/01 13:53:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 13:54:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.07
2025/01/01 13:54:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 13:54:40,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 13:55:00,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.76
2025/01/01 13:55:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.74
2025/01/01 13:55:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.01
2025/01/01 13:56:00,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 13:56:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.15
2025/01/01 13:56:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.27
2025/01/01 13:57:00,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.61
2025/01/01 13:57:20,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.09
2025/01/01 13:57:40,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 13:58:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.64
2025/01/01 13:58:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.72
2025/01/01 13:58:40,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.06
2025/01/01 13:59:00,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.87
2025/01/01 13:59:20,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 13:59:40,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 14:00:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.83
2025/01/01 14:00:20,A1B2C3D4,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 14:00:40,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.84
2025/01/01 14:01:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 14:01:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 14:01:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 14:02:00,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 14:02:20,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 14:02:40,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 14:03:00,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 14:03:20,A1B2C3D4,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 14:03:40,A1B2C3D4,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.48
2025/01/01 14:04:00,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 14:04:20,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.92
2025/01/01 14:04:40,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 14:05:00,A1B2C3D4,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 14:05:20,A1B2C3D4,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.92
2025/01/01 14:05:40,A1B2C3D4,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.38
2025/01/01 14:06:00,A1B2C3D4,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.27
2025/01/01 14:06:20,A1B2C3D4,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.88
